Mesh;Loadcase;LOAD_N;SIG_0_ABS;SIG_0;sigma0;m;V_mesh;A_mesh;Pf_mesh;S_mesh;VF_Gauss26;PF_Gauss26
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;38;;114.4802856;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;39;;111.567978;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;40;;108.7976988;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;41;;106.1594008;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;42;;103.6439056;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;43;;101.2425612;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;44;;98.9480516;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;45;;96.7532652;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;46;;94.6518096;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;47;;92.6379472;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;48;;90.7062988;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;49;;88.8517992;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;False;1.0;911.505188;50;;87.0702284;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;1;;1953.173216;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;2;;1414.158812;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;3;;1099.387572;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;4;;893.72406;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;5;;750.120912;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;6;;644.956236;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;7;;565.023072;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;8;;502.41162;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;9;;452.135588;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;10;;410.920656;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;11;;376.5401308;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;12;;347.4341124;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;13;;322.4798888;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;14;;300.850006;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;15;;281.9224548;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;16;;265.2214356;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;17;;250.3759156;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;18;;237.0931092;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;19;;225.1384736;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;20;;214.3223876;0.9999999999999974;911.505188;;0.9999999999999974
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;21;;204.4897004;0.9999999999997948;911.505188;;0.9999999999997948
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;22;;195.511978;0.9999999999912412;911.505188;;0.9999999999912412
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;23;;187.2824096;0.99999999977857;911.505188;;0.99999999977857
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;24;;179.7110444;0.9999999964073886;911.505188;;0.9999999964073886
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;25;;172.7223816;0.9999999600011694;911.505188;;0.9999999600011694
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;26;;166.2510376;0.9999996768708524;911.505188;;0.9999996768708524
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;27;;160.2421416;0.9999980157506118;911.505188;;0.9999980157506118
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;28;;154.6475676;0.9999903683549723;911.505188;;0.9999903683549723
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;29;;149.4259492;0.9999618054155852;911.505188;;0.9999618054155852
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;30;;144.541046;0.9998727611259725;911.505188;;0.9998727611259725
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;31;;139.9617308;0.999635387209226;911.505188;;0.999635387209226
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;32;;135.6597444;0.9990828962194612;911.505188;;0.9990828962194612
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;33;;131.6106872;0.997939993309074;911.505188;;0.997939993309074
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;34;;127.7930984;0.9958062944992576;911.505188;;0.9958062944992576
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;35;;124.1875076;0.9921634224346956;911.505188;;0.9921634224346956
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;36;;120.7768936;0.986410553620028;911.505188;;0.986410553620028
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;37;;117.5457;0.977923652379314;911.505188;;0.977923652379314
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;38;;114.4802856;0.9661275158925624;911.505188;;0.9661275158925624
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;39;;111.567978;0.9505646001452892;911.505188;;0.9505646001452892
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;40;;108.7976988;0.9309495022913098;911.505188;;0.9309495022913098
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;41;;106.1594008;0.907198897383502;911.505188;;0.907198897383502
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;42;;103.6439056;0.8794357188050065;911.505188;;0.8794357188050065
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;43;;101.2425612;0.8479698833635398;911.505188;;0.8479698833635398
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;44;;98.9480516;0.8132656484755663;911.505188;;0.8132656484755663
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;45;;96.7532652;0.7758949284492577;911.505188;;0.7758949284492577
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;46;;94.6518096;0.7364925648816489;911.505188;;0.7364925648816489
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;47;;92.6379472;0.695713523167452;911.505188;;0.695713523167452
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;48;;90.7062988;0.6541957252644299;911.505188;;0.6541957252644299
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;49;;88.8517992;0.6125320798233707;911.505188;;0.6125320798233707
8x12x6;POR-50.8x0x1.5-PIA-A-AVG;3.45;True;1000.0;1000.0;50;;87.0702284;0.5712536733914573;911.505188;;0.5712536733914573
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;1;;2127.877928;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;2;;1487.804076;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;3;;1130.981444;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;4;;907.392152;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;5;;756.14386;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;6;;647.723144;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;7;;566.406128;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;8;;503.2081;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;9;;452.683624;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;10;;411.363188;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;11;;376.9372252;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;12;;347.8104552;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;13;;322.8457336;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;14;;301.2092896;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;15;;282.277008;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;16;;265.5717164;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;17;;250.7221832;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;18;;237.4352568;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;19;;225.4769744;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;20;;214.6573944;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;21;;204.8210908;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;22;;195.8398592;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;23;;187.607086;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;24;;180.0327912;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;25;;173.041046;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;26;;166.567108;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;27;;160.5555268;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;28;;154.958496;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;29;;149.734558;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;30;;144.8475188;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;31;;140.2658692;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;32;;135.9619444;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;33;;131.9113312;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;34;;128.0919496;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;35;;124.4848632;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;36;;121.07267;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;37;;117.8400192;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;38;;114.7732164;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;39;;111.8596344;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;40;;109.088318;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;41;;106.4489212;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;42;;103.9322432;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;43;;101.530014;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;44;;99.2344896;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;45;;97.038864;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;46;;94.936638;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;47;;92.921974;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;48;;90.9894868;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;49;;89.1344908;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;911.505188;50;;87.3520964;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;1;;1954.2605;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;2;;1414.2417;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;3;;1099.550292;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;4;;893.949768;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;5;;750.392152;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;6;;645.260376;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;7;;565.350952;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;8;;502.75592;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;9;;452.489684;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;10;;411.279604;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;11;;376.9014892;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;12;;347.7953796;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;13;;322.8390196;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;14;;301.2063904;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;15;;282.2758788;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;16;;265.5712584;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;17;;250.7219544;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;18;;237.43515;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;19;;225.4769744;1.0;911.505188;;1.0
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;20;;214.6573944;0.9999999999999976;911.505188;;0.9999999999999976
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;21;;204.8210908;0.9999999999998044;911.505188;;0.9999999999998044
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;22;;195.8398592;0.9999999999916072;911.505188;;0.9999999999916072
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;23;;187.607086;0.9999999997869414;911.505188;;0.9999999997869414
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;24;;180.0327912;0.999999996530304;911.505188;;0.999999996530304
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;25;;173.041046;0.9999999612386914;911.505188;;0.9999999612386914
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;26;;166.567108;0.9999996859228092;911.505188;;0.9999996859228092
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;27;;160.5555268;0.9999980660551876;911.505188;;0.9999980660551876
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;28;;154.958496;0.9999905894525004;911.505188;;0.9999905894525004
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;29;;149.734558;0.9999625995079984;911.505188;;0.9999625995079984
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;30;;144.8475188;0.9998751580977708;911.505188;;0.9998751580977708
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;31;;140.2658692;0.9996416060067076;911.505188;;0.9996416060067076
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;32;;135.9619444;0.9990970746012036;911.505188;;0.9990970746012036
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;33;;131.9113312;0.9979688940210336;911.505188;;0.9979688940210336
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;34;;128.0919496;0.9958596386716176;911.505188;;0.9958596386716176
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;35;;124.4848632;0.9922538818773008;911.505188;;0.9922538818773008
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;36;;121.07267;0.986552855506336;911.505188;;0.986552855506336
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;37;;117.8400192;0.9781334316311344;911.505188;;0.9781334316311344
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;38;;114.7732164;0.9664196485053076;911.505188;;0.9664196485053076
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;39;;111.8596344;0.9509516887033488;911.505188;;0.9509516887033488
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;40;;109.088318;0.9314407577972748;911.505188;;0.9314407577972748
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;41;;106.4489212;0.9077986196172928;911.505188;;0.9077986196172928
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;42;;103.9322432;0.880143219100634;911.505188;;0.880143219100634
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;43;;101.530014;0.848780804399019;911.505188;;0.848780804399019
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;44;;99.2344896;0.8141705531045031;911.505188;;0.8141705531045031
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;45;;97.038864;0.776882142341083;911.505188;;0.776882142341083
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;46;;94.936638;0.7375479856541494;911.505188;;0.7375479856541494
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;47;;92.921974;0.6968214980050744;911.505188;;0.6968214980050744
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;48;;90.9894868;0.6553402481023698;911.505188;;0.6553402481023698
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;49;;89.1344908;0.6136991363247546;911.505188;;0.6136991363247546
8x12x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;True;1000.0;1000.0;50;;87.3520964;0.5724275115843918;911.505188;;0.5724275115843918
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;1;821.451048;;1.0;911.505188;821.451048;1.0
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;2;373.6956176;;1.0;911.505188;373.6956176;1.0
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;3;212.217224;;1.0;911.505188;212.217224;1.0
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;4;136.0496828;;1.0;911.505188;136.0496828;1.0
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;5;94.4310988;;1.0;911.505188;94.4310988;1.0
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;6;69.317108;;1.0;911.505188;69.317108;1.0
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;7;53.0289384;;0.9999999999990872;911.505188;53.0289384;0.9999999999990872
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;8;41.871704;;0.999999997838229;911.505188;41.871704;0.999999997838229
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;9;33.89688112;;0.999999596405554;911.505188;33.89688112;0.999999596405554
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;10;27.99982832;;0.9999846636361048;911.505188;27.99982832;0.9999846636361048
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;11;23.51626396;;0.9997937271062726;911.505188;23.51626396;0.9997937271062726
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;12;20.028244;;0.9986231887716638;911.505188;20.028244;0.9986231887716638
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;13;17.26134492;;0.9943460176689488;911.505188;17.26134492;0.9943460176689488
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;14;15.02983092;;0.9835518627077068;911.505188;15.02983092;0.9835518627077068
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;15;13.20394516;;0.9627165059546884;911.505188;13.20394516;0.9627165059546884
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;16;11.6909132;;0.9296711721850832;911.505188;11.6909132;0.9296711721850832
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;17;10.423378;;0.8843650373017798;911.505188;10.423378;0.8843650373017798
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;18;9.35078144;;0.8286516385234501;911.505188;9.35078144;0.8286516385234501
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;19;8.43518544;;0.7655474797745454;911.505188;8.43518544;0.7655474797745454
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;20;7.64769556;;0.6984164642067185;911.505188;7.64769556;0.6984164642067185
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;21;6.96511984;;0.630316837216553;911.505188;6.96511984;0.630316837216553
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;22;6.36973;;0.5637374845909793;911.505188;6.36973;0.5637374845909793
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;23;5.84734536;;0.500473813878672;911.505188;5.84734536;0.500473813878672
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;24;5.38646696;;0.4416701036296176;911.505188;5.38646696;0.4416701036296176
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;25;4.97785996;;0.3879442764831514;911.505188;4.97785996;0.3879442764831514
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;26;4.61388396;;0.3395059927199068;911.505188;4.61388396;0.3395059927199068
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;27;4.28825856;;0.2962841851757472;911.505188;4.28825856;0.2962841851757472
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;28;3.995905636;;0.2580324660779997;911.505188;3.995905636;0.2580324660779997
8x12x6;POR-50.8x0x1.5-PIA-V-AVG;3.45;True;1000.0;1000.0;29;3.732286216;;0.2243791727392292;911.505188;3.732286216;0.2243791727392292
